D,1,-4.440892098500626e-16
D,2,0.0875127727029601
D,3,0.08746562934047875
D,4,0.4944439448467861
D,5,0.2311448749433516
D,6,0.19128903676261946
D,7,0.4241013659789283
R,1,0.6234921187437972
R,2,0.5653451402700699
R,3,0.59156088605627
R,4,1.0
R,5,0.7537038618647816
R,6,0.6692956087410895
R,7,0.9781605144309556
S,1,0.18006213559755047
S,2,0.19633143914962406
S,3,0.2573033060251637
S,4,0.5965325733995517
S,5,0.37562087566212604
S,6,0.3344325916918214
S,7,0.5035372859598515
