1,S,22518656.4700002,21508942.149999995,1009714.3200002052
2,S,22656642.85999997,21916698.510000005,739944.3499999642
3,S,22920127.99,22430977.140000027,489150.84999997175
4,S,21213796.43000008,20344822.179999985,868974.2500000969
5,S,23388615.809999995,22538406.78,850209.0299999937
6,S,23807628.47000028,22994622.05000003,813006.4200002477
7,S,22923096.520000044,21749676.92000001,1173419.600000035
