12314.4,144,2415.8,2893.3999999999996
11058.0,145,2462.6999999999994,2610.8
9443.6,146,2844.5999999999995,2109.0
10380.1,147,2570.3,2519.0
8580.9,148,2447.8999999999996,1570.7000000000003
10285.6,149,2587.299999999998,2000.5000000000014
9579.5,150,3096.9999999999995,1790.3999999999999
12771.599999999999,151,2443.9000000000005,2784.0999999999995
12291.9,152,5298.9000000000015,2374.5
15183.700000000003,153,4918.799999999999,3800.9000000000005
16096.900000000003,154,4815.500000000001,3750.5000000000014
14211.000000000007,155,5437.699999999996,3019.3000000000047
15064.799999999997,156,4838.6,3520.5999999999985
14740.200000000003,157,4857.099999999997,3409.200000000002
13639.399999999998,158,5000.899999999999,2630.8999999999996
14573.7,159,4854.699999999998,3609.8000000000015
13344.2,160,5678.499999999998,2605.7000000000007
13757.499999999998,161,5367.600000000006,2700.799999999997
14237.099999999999,162,4847.599999999996,2753.3000000000025
17288.8,163,4987.199999999999,5003.199999999999
15590.299999999997,164,4920.5,3777.399999999999
17096.899999999994,165,4929.499999999998,4182.4
15221.700000000003,166,4859.699999999998,3400.7000000000007
12495.1,167,4849.8,1351.6999999999982
