Date,Hour,load,scenario,period
15/06/2018,10,14799.7,38,33
15/06/2018,10,14592.7,39,33
15/06/2018,10,12737.2,40,33
15/06/2018,10,13736.4,41,33
15/06/2018,10,12967.9,42,33
15/06/2018,10,15225.2,43,33
15/06/2018,10,15038.6,44,33
15/06/2018,10,15011.9,45,33
15/06/2018,10,14670.9,46,33
15/06/2018,10,13198.5,47,33
15/06/2018,10,15087.0,48,33
15/06/2018,10,14060.3,49,33
15/06/2018,10,13618.6,50,33
15/06/2018,10,13301.6,51,33
15/06/2018,10,13279.2,52,33
15/06/2018,10,15507.1,53,33
15/06/2018,10,15505.3,54,33
15/06/2018,10,13594.2,55,33
15/06/2018,10,15261.9,56,33
15/06/2018,10,13651.2,57,33
15/06/2018,10,14937.0,58,33
15/06/2018,10,13518.2,59,33
15/06/2018,10,14909.0,60,33
15/06/2018,10,14335.8,61,33
15/06/2018,10,14456.8,62,33
15/06/2018,10,16131.3,63,33
15/06/2018,10,16174.6,64,33
15/06/2018,10,14029.6,65,33
15/06/2018,10,15685.3,66,33
15/06/2018,10,15627.3,67,33
15/06/2018,10,14419.7,68,33
15/06/2018,10,14251.8,69,33
15/06/2018,10,15307.5,70,33
15/06/2018,10,13531.7,71,33
15/06/2018,10,16061.0,72,33
15/06/2018,10,15419.9,73,33
15/06/2018,10,15537.5,74,33
15/06/2018,10,16222.4,75,33
15/06/2018,10,14461.4,76,33
15/06/2018,10,15437.6,77,33
15/06/2018,10,14737.7,78,33
15/06/2018,10,15876.8,79,33
15/06/2018,10,15334.0,80,33
15/06/2018,10,15716.7,81,33
15/06/2018,10,13955.7,82,33
15/06/2018,10,16734.8,83,33
15/06/2018,10,16701.2,84,33
15/06/2018,10,15859.3,85,33
15/06/2018,10,15557.6,86,33
15/06/2018,10,16710.0,87,33
15/06/2018,10,13981.6,88,33
15/06/2018,10,15324.8,89,33
15/06/2018,10,16814.8,90,33
15/06/2018,10,16402.2,91,33
15/06/2018,10,17605.5,92,33
15/06/2018,10,15462.8,93,33
15/06/2018,10,14705.1,94,33
15/06/2018,10,15883.8,95,33
15/06/2018,10,18141.8,96,33
15/06/2018,10,17422.7,97,33
15/06/2018,10,17773.4,98,33
15/06/2018,10,19170.7,99,33
15/06/2018,10,19159.9,100,33
15/06/2018,11,10445.4,1,34
15/06/2018,11,10837.7,2,34
15/06/2018,11,10097.6,3,34
15/06/2018,11,12682.1,4,34
15/06/2018,11,11124.6,5,34
15/06/2018,11,12521.8,6,34
15/06/2018,11,12126.7,7,34
15/06/2018,11,13365.5,8,34
15/06/2018,11,13097.6,9,34
15/06/2018,11,12512.7,10,34
15/06/2018,11,14167.3,11,34
15/06/2018,11,13003.1,12,34
15/06/2018,11,12822.4,13,34
15/06/2018,11,11993.4,14,34
15/06/2018,11,12602.9,15,34
15/06/2018,11,13404.3,16,34
15/06/2018,11,13229.4,17,34
15/06/2018,11,11844.8,18,34
15/06/2018,11,12694.0,19,34
15/06/2018,11,14014.4,20,34
15/06/2018,11,11971.6,21,34
15/06/2018,11,12979.5,22,34
15/06/2018,11,13587.9,23,34
15/06/2018,11,14674.3,24,34
15/06/2018,11,12273.9,25,34
15/06/2018,11,13874.5,26,34
15/06/2018,11,13071.4,27,34
15/06/2018,11,13210.2,28,34
15/06/2018,11,12728.9,29,34
15/06/2018,11,14125.0,30,34
15/06/2018,11,13384.5,31,34
15/06/2018,11,12752.4,32,34
15/06/2018,11,13699.9,33,34
15/06/2018,11,13089.9,34,34
15/06/2018,11,13143.3,35,34
15/06/2018,11,13176.5,36,34
15/06/2018,11,14142.2,37,34
15/06/2018,11,13150.8,38,34
15/06/2018,11,13624.9,39,34
15/06/2018,11,15170.4,40,34
15/06/2018,11,15652.8,41,34
15/06/2018,11,14644.3,42,34
15/06/2018,11,15447.3,43,34
15/06/2018,11,14508.0,44,34
15/06/2018,11,15895.8,45,34
15/06/2018,11,13936.0,46,34
15/06/2018,11,14136.1,47,34
15/06/2018,11,13620.2,48,34
15/06/2018,11,15884.2,49,34
15/06/2018,11,15134.5,50,34
15/06/2018,11,15376.6,51,34
15/06/2018,11,16281.2,52,34
15/06/2018,11,15351.9,53,34
15/06/2018,11,14752.2,54,34
15/06/2018,11,14284.2,55,34
15/06/2018,11,14975.0,56,34
15/06/2018,11,13871.1,57,34
15/06/2018,11,16481.9,58,34
15/06/2018,11,16018.8,59,34
15/06/2018,11,15801.8,60,34
15/06/2018,11,16452.7,61,34
15/06/2018,11,16704.9,62,34
15/06/2018,11,14426.6,63,34
15/06/2018,11,16453.9,64,34
15/06/2018,11,16346.4,65,34
15/06/2018,11,13737.9,66,34
15/06/2018,11,13829.9,67,34
15/06/2018,11,14153.4,68,34
15/06/2018,11,15140.5,69,34
15/06/2018,11,14783.2,70,34
15/06/2018,11,15592.5,71,34
15/06/2018,11,13957.4,72,34
15/06/2018,11,14869.1,73,34
15/06/2018,11,14124.9,74,34
15/06/2018,11,14873.4,75,34
15/06/2018,11,15795.0,76,34
15/06/2018,11,16282.9,77,34
15/06/2018,11,14977.5,78,34
15/06/2018,11,16224.5,79,34
15/06/2018,11,15017.2,80,34
15/06/2018,11,15403.0,81,34
15/06/2018,11,15716.6,82,34
15/06/2018,11,14220.0,83,34
15/06/2018,11,16223.1,84,34
15/06/2018,11,14853.1,85,34
15/06/2018,11,17616.8,86,34
15/06/2018,11,16204.5,87,34
15/06/2018,11,15549.2,88,34
15/06/2018,11,16977.3,89,34
15/06/2018,11,15465.2,90,34
15/06/2018,11,18035.5,91,34
15/06/2018,11,17982.9,92,34
15/06/2018,11,16935.7,93,34
15/06/2018,11,18025.6,94,34
15/06/2018,11,17685.9,95,34
15/06/2018,11,15674.5,96,34
15/06/2018,11,17723.2,97,34
15/06/2018,11,17848.0,98,34
15/06/2018,11,16933.0,99,34
15/06/2018,11,19148.6,100,34
15/06/2018,12,11619.6,1,35
15/06/2018,12,9905.6,2,35
15/06/2018,12,11254.9,3,35
15/06/2018,12,11422.4,4,35
15/06/2018,12,13386.3,5,35
15/06/2018,12,13097.1,6,35
15/06/2018,12,11617.7,7,35
15/06/2018,12,12236.1,8,35
15/06/2018,12,13790.5,9,35
15/06/2018,12,11582.0,10,35
15/06/2018,12,12036.8,11,35
15/06/2018,12,13762.2,12,35
15/06/2018,12,11611.0,13,35
15/06/2018,12,12099.7,14,35
15/06/2018,12,11941.8,15,35
15/06/2018,12,13924.6,16,35
15/06/2018,12,12578.4,17,35
15/06/2018,12,14223.7,18,35
15/06/2018,12,13139.3,19,35
15/06/2018,12,12939.1,20,35
15/06/2018,12,13143.9,21,35
15/06/2018,12,13645.4,22,35
15/06/2018,12,12948.9,23,35
15/06/2018,12,13082.5,24,35
15/06/2018,12,12392.8,25,35
15/06/2018,12,14609.1,26,35
15/06/2018,12,13977.2,27,35
15/06/2018,12,13811.6,28,35
15/06/2018,12,14631.3,29,35
15/06/2018,12,13257.1,30,35
15/06/2018,12,15314.6,31,35
15/06/2018,12,13182.6,32,35
15/06/2018,12,15369.2,33,35
15/06/2018,12,12927.5,34,35
15/06/2018,12,15353.7,35,35
15/06/2018,12,12915.1,36,35
15/06/2018,12,13406.2,37,35
15/06/2018,12,13892.6,38,35
15/06/2018,12,15310.8,39,35
15/06/2018,12,13245.9,40,35
15/06/2018,12,13005.6,41,35
15/06/2018,12,13325.9,42,35
15/06/2018,12,13141.0,43,35
15/06/2018,12,16012.3,44,35
15/06/2018,12,14784.4,45,35
15/06/2018,12,15303.5,46,35
15/06/2018,12,14665.3,47,35
15/06/2018,12,14648.5,48,35
15/06/2018,12,14719.9,49,35
15/06/2018,12,13347.6,50,35
15/06/2018,12,16134.8,51,35
15/06/2018,12,15488.7,52,35
15/06/2018,12,14441.8,53,35
15/06/2018,12,14069.3,54,35
15/06/2018,12,13935.7,55,35
15/06/2018,12,14406.4,56,35
15/06/2018,12,15003.6,57,35
15/06/2018,12,13862.2,58,35
15/06/2018,12,16075.1,59,35
15/06/2018,12,13959.1,60,35
15/06/2018,12,14228.2,61,35
15/06/2018,12,13788.7,62,35
15/06/2018,12,16020.5,63,35
15/06/2018,12,16117.0,64,35
15/06/2018,12,14891.5,65,35
15/06/2018,12,14174.6,66,35
15/06/2018,12,14391.3,67,35
15/06/2018,12,14661.6,68,35
15/06/2018,12,15077.0,69,35
15/06/2018,12,17018.8,70,35
15/06/2018,12,14818.2,71,35
15/06/2018,12,13976.1,72,35
15/06/2018,12,14054.3,73,35
15/06/2018,12,15230.8,74,35
15/06/2018,12,14618.4,75,35
15/06/2018,12,16192.4,76,35
15/06/2018,12,16059.1,77,35
15/06/2018,12,15194.4,78,35
15/06/2018,12,17174.9,79,35
15/06/2018,12,16873.7,80,35
15/06/2018,12,16888.2,81,35
15/06/2018,12,16634.0,82,35
15/06/2018,12,15495.2,83,35
15/06/2018,12,17301.8,84,35
15/06/2018,12,15852.4,85,35
15/06/2018,12,15678.9,86,35
15/06/2018,12,16374.2,87,35
15/06/2018,12,16591.3,88,35
15/06/2018,12,16444.1,89,35
15/06/2018,12,16335.6,90,35
15/06/2018,12,16357.0,91,35
15/06/2018,12,17599.9,92,35
15/06/2018,12,16476.4,93,35
15/06/2018,12,16609.0,94,35
15/06/2018,12,15610.5,95,35
15/06/2018,12,17044.7,96,35
15/06/2018,12,15635.3,97,35
15/06/2018,12,17408.4,98,35
15/06/2018,12,18599.4,99,35
15/06/2018,12,20266.1,100,35
15/06/2018,13,10443.1,1,36
15/06/2018,13,10779.4,2,36
15/06/2018,13,11268.7,3,36
15/06/2018,13,12081.6,4,36
15/06/2018,13,12724.9,5,36
15/06/2018,13,12463.3,6,36
15/06/2018,13,12973.4,7,36
15/06/2018,13,13284.1,8,36
15/06/2018,13,12843.0,9,36
15/06/2018,13,12736.1,10,36
15/06/2018,13,12890.1,11,36
15/06/2018,13,14188.8,12,36
15/06/2018,13,11829.8,13,36
15/06/2018,13,13514.2,14,36
15/06/2018,13,12314.2,15,36
15/06/2018,13,14396.9,16,36
15/06/2018,13,14193.9,17,36
15/06/2018,13,12633.2,18,36
15/06/2018,13,13707.5,19,36
15/06/2018,13,13882.4,20,36
15/06/2018,13,12705.5,21,36
15/06/2018,13,12966.5,22,36
15/06/2018,13,13803.6,23,36
15/06/2018,13,14129.1,24,36
15/06/2018,13,14952.5,25,36
15/06/2018,13,13633.7,26,36
15/06/2018,13,14776.2,27,36
15/06/2018,13,13689.8,28,36
15/06/2018,13,13624.7,29,36
15/06/2018,13,12971.9,30,36
15/06/2018,13,13251.2,31,36
15/06/2018,13,15453.2,32,36
15/06/2018,13,13283.0,33,36
15/06/2018,13,14644.4,34,36
15/06/2018,13,14024.7,35,36
15/06/2018,13,14856.9,36,36
15/06/2018,13,14492.4,37,36
15/06/2018,13,14584.5,38,36
15/06/2018,13,14897.6,39,36
15/06/2018,13,15867.1,40,36
15/06/2018,13,16108.7,41,36
15/06/2018,13,13719.8,42,36
15/06/2018,13,13168.7,43,36
15/06/2018,13,14104.5,44,36
15/06/2018,13,15649.6,45,36
15/06/2018,13,13469.1,46,36
15/06/2018,13,15839.8,47,36
15/06/2018,13,15600.9,48,36
15/06/2018,13,14035.1,49,36
15/06/2018,13,15986.9,50,36
15/06/2018,13,14782.7,51,36
15/06/2018,13,14918.7,52,36
15/06/2018,13,13905.8,53,36
15/06/2018,13,16556.6,54,36
15/06/2018,13,15486.8,55,36
15/06/2018,13,15973.0,56,36
15/06/2018,13,13625.6,57,36
15/06/2018,13,16258.7,58,36
15/06/2018,13,16258.1,59,36
15/06/2018,13,13899.5,60,36
15/06/2018,13,14733.4,61,36
15/06/2018,13,14161.3,62,36
15/06/2018,13,14194.2,63,36
15/06/2018,13,15498.0,64,36
15/06/2018,13,14928.6,65,36
15/06/2018,13,16608.0,66,36
15/06/2018,13,16999.8,67,36
15/06/2018,13,16140.7,68,36
15/06/2018,13,15559.2,69,36
15/06/2018,13,15933.0,70,36
15/06/2018,13,17078.8,71,36
15/06/2018,13,16686.9,72,36
15/06/2018,13,15400.9,73,36
15/06/2018,13,16937.0,74,36
15/06/2018,13,15893.3,75,36
15/06/2018,13,14756.6,76,36
15/06/2018,13,16049.5,77,36
15/06/2018,13,16524.7,78,36
15/06/2018,13,14657.5,79,36
15/06/2018,13,15796.7,80,36
15/06/2018,13,16687.7,81,36
15/06/2018,13,15310.1,82,36
15/06/2018,13,15137.0,83,36
15/06/2018,13,17302.4,84,36
15/06/2018,13,16715.0,85,36
15/06/2018,13,16170.4,86,36
15/06/2018,13,15542.7,87,36
15/06/2018,13,14855.1,88,36
15/06/2018,13,16771.3,89,36
15/06/2018,13,16213.4,90,36
15/06/2018,13,16462.9,91,36
15/06/2018,13,16551.8,92,36
15/06/2018,13,15936.5,93,36
15/06/2018,13,17054.0,94,36
15/06/2018,13,17917.3,95,36
15/06/2018,13,16100.6,96,36
15/06/2018,13,17809.6,97,36
15/06/2018,13,16432.8,98,36
15/06/2018,13,20244.7,99,36
15/06/2018,13,19600.1,100,36
15/06/2018,14,10941.6,1,37
15/06/2018,14,11412.6,2,37
15/06/2018,14,10421.2,3,37
15/06/2018,14,12878.0,4,37
15/06/2018,14,12917.4,5,37
15/06/2018,14,12211.1,6,37
15/06/2018,14,14075.8,7,37
15/06/2018,14,12515.0,8,37
15/06/2018,14,12944.8,9,37
15/06/2018,14,13593.1,10,37
15/06/2018,14,12370.8,11,37
15/06/2018,14,11919.0,12,37
15/06/2018,14,12879.2,13,37
15/06/2018,14,12245.3,14,37
15/06/2018,14,14250.6,15,37
15/06/2018,14,12439.3,16,37
15/06/2018,14,13331.0,17,37
15/06/2018,14,14154.3,18,37
15/06/2018,14,13747.9,19,37
15/06/2018,14,14766.1,20,37
15/06/2018,14,13410.6,21,37
15/06/2018,14,14776.3,22,37
15/06/2018,14,13554.3,23,37
15/06/2018,14,14318.1,24,37
15/06/2018,14,13499.1,25,37
15/06/2018,14,15121.4,26,37
15/06/2018,14,14606.8,27,37
15/06/2018,14,13594.9,28,37
15/06/2018,14,15385.1,29,37
15/06/2018,14,13915.7,30,37
15/06/2018,14,13307.6,31,37
15/06/2018,14,13363.2,32,37
15/06/2018,14,13216.2,33,37
15/06/2018,14,15419.5,34,37
15/06/2018,14,15186.5,35,37
15/06/2018,14,15815.3,36,37
15/06/2018,14,13763.1,37,37
15/06/2018,14,15402.2,38,37
15/06/2018,14,15305.5,39,37
15/06/2018,14,13726.1,40,37
15/06/2018,14,14447.1,41,37
15/06/2018,14,14926.9,42,37
15/06/2018,14,16186.2,43,37
15/06/2018,14,15064.0,44,37
15/06/2018,14,13991.2,45,37
15/06/2018,14,13767.6,46,37
15/06/2018,14,14606.4,47,37
15/06/2018,14,15224.2,48,37
15/06/2018,14,13970.1,49,37
15/06/2018,14,16119.5,50,37
15/06/2018,14,14195.9,51,37
15/06/2018,14,16621.8,52,37
15/06/2018,14,15134.7,53,37
15/06/2018,14,16606.3,54,37
15/06/2018,14,16217.0,55,37
15/06/2018,14,15453.4,56,37
15/06/2018,14,15350.7,57,37
15/06/2018,14,15169.5,58,37
15/06/2018,14,16639.0,59,37
15/06/2018,14,15509.6,60,37
15/06/2018,14,16738.5,61,37
15/06/2018,14,15545.8,62,37
15/06/2018,14,15559.1,63,37
15/06/2018,14,16634.4,64,37
15/06/2018,14,15291.2,65,37
15/06/2018,14,15017.1,66,37
15/06/2018,14,16841.9,67,37
15/06/2018,14,16937.3,68,37
15/06/2018,14,14280.7,69,37
15/06/2018,14,14988.6,70,37
15/06/2018,14,16932.5,71,37
15/06/2018,14,16595.2,72,37
15/06/2018,14,15164.4,73,37
15/06/2018,14,15906.4,74,37
15/06/2018,14,16151.3,75,37
15/06/2018,14,16962.5,76,37
15/06/2018,14,15097.9,77,37
15/06/2018,14,17182.6,78,37
15/06/2018,14,17407.8,79,37
15/06/2018,14,15895.1,80,37
15/06/2018,14,16974.7,81,37
15/06/2018,14,15469.0,82,37
15/06/2018,14,17319.7,83,37
15/06/2018,14,16090.6,84,37
15/06/2018,14,17682.2,85,37
15/06/2018,14,15431.8,86,37
15/06/2018,14,15210.5,87,37
15/06/2018,14,18000.0,88,37
15/06/2018,14,15561.2,89,37
15/06/2018,14,16178.4,90,37
15/06/2018,14,18218.4,91,37
15/06/2018,14,17691.8,92,37
15/06/2018,14,16086.6,93,37
15/06/2018,14,17183.4,94,37
15/06/2018,14,17130.9,95,37
15/06/2018,14,17778.3,96,37
15/06/2018,14,16300.6,97,37
15/06/2018,14,16230.5,98,37
15/06/2018,14,17685.5,99,37
15/06/2018,14,21268.2,100,37
15/06/2018,15,9729.7,1,38
15/06/2018,15,10617.8,2,38
15/06/2018,15,10231.1,3,38
15/06/2018,15,10249.0,4,38
15/06/2018,15,13108.9,5,38
15/06/2018,15,11689.2,6,38
15/06/2018,15,12538.2,7,38
15/06/2018,15,11657.4,8,38
15/06/2018,15,12840.4,9,38
15/06/2018,15,13422.6,10,38
15/06/2018,15,13614.6,11,38
15/06/2018,15,11523.5,12,38
15/06/2018,15,13495.6,13,38
15/06/2018,15,13633.1,14,38
15/06/2018,15,11667.1,15,38
15/06/2018,15,13696.2,16,38
15/06/2018,15,13935.2,17,38
15/06/2018,15,12416.9,18,38
15/06/2018,15,12666.7,19,38
15/06/2018,15,14168.5,20,38
15/06/2018,15,11846.2,21,38
15/06/2018,15,14368.8,22,38
15/06/2018,15,13644.0,23,38
15/06/2018,15,12253.9,24,38
15/06/2018,15,14774.9,25,38
15/06/2018,15,12726.3,26,38
15/06/2018,15,12430.7,27,38
15/06/2018,15,14634.0,28,38
15/06/2018,15,15164.6,29,38
15/06/2018,15,13720.2,30,38
15/06/2018,15,15377.7,31,38
15/06/2018,15,14046.4,32,38
15/06/2018,15,14565.3,33,38
15/06/2018,15,13355.2,34,38
15/06/2018,15,14255.7,35,38
15/06/2018,15,14875.8,36,38
15/06/2018,15,14310.0,37,38
15/06/2018,15,14178.7,38,38
15/06/2018,15,12852.6,39,38
15/06/2018,15,15527.8,40,38
15/06/2018,15,14897.6,41,38
15/06/2018,15,14567.3,42,38
15/06/2018,15,13422.1,43,38
15/06/2018,15,13845.1,44,38
15/06/2018,15,15955.5,45,38
15/06/2018,15,15223.9,46,38
15/06/2018,15,13546.6,47,38
15/06/2018,15,15347.2,48,38
15/06/2018,15,13664.3,49,38
15/06/2018,15,14074.2,50,38
15/06/2018,15,13954.0,51,38
15/06/2018,15,15853.6,52,38
15/06/2018,15,15545.8,53,38
15/06/2018,15,14715.1,54,38
15/06/2018,15,14526.1,55,38
15/06/2018,15,13629.7,56,38
15/06/2018,15,14351.1,57,38
15/06/2018,15,14741.4,58,38
15/06/2018,15,15878.0,59,38
15/06/2018,15,14054.6,60,38
15/06/2018,15,13992.3,61,38
15/06/2018,15,14338.1,62,38
15/06/2018,15,16038.9,63,38
15/06/2018,15,13601.1,64,38
15/06/2018,15,15094.3,65,38
15/06/2018,15,15132.3,66,38
15/06/2018,15,15984.2,67,38
15/06/2018,15,14054.7,68,38
15/06/2018,15,15104.3,69,38
15/06/2018,15,15210.7,70,38
15/06/2018,15,14412.6,71,38
15/06/2018,15,15288.9,72,38
15/06/2018,15,14298.4,73,38
15/06/2018,15,14038.5,74,38
15/06/2018,15,13853.0,75,38
15/06/2018,15,16774.3,76,38
15/06/2018,15,16251.1,77,38
15/06/2018,15,15910.4,78,38
15/06/2018,15,15195.6,79,38
15/06/2018,15,15080.2,80,38
15/06/2018,15,14377.5,81,38
15/06/2018,15,16509.5,82,38
15/06/2018,15,14640.5,83,38
15/06/2018,15,14181.0,84,38
15/06/2018,15,15234.1,85,38
15/06/2018,15,17410.9,86,38
15/06/2018,15,16455.4,87,38
15/06/2018,15,15342.9,88,38
15/06/2018,15,16408.9,89,38
15/06/2018,15,17279.4,90,38
15/06/2018,15,17246.7,91,38
15/06/2018,15,16073.2,92,38
15/06/2018,15,15940.3,93,38
15/06/2018,15,16622.1,94,38
15/06/2018,15,16473.6,95,38
15/06/2018,15,17794.3,96,38
15/06/2018,15,17583.6,97,38
15/06/2018,15,19075.8,98,38
15/06/2018,15,17068.4,99,38
15/06/2018,15,17730.2,100,38
15/06/2018,16,9963.9,1,39
15/06/2018,16,9596.0,2,39
15/06/2018,16,11079.2,3,39
15/06/2018,16,11838.9,4,39
15/06/2018,16,12700.1,5,39
15/06/2018,16,12615.1,6,39
15/06/2018,16,11405.7,7,39
15/06/2018,16,11307.3,8,39
15/06/2018,16,11298.6,9,39
15/06/2018,16,11834.5,10,39
15/06/2018,16,13217.0,11,39
15/06/2018,16,11663.0,12,39
15/06/2018,16,11837.6,13,39
15/06/2018,16,12820.7,14,39
15/06/2018,16,11966.8,15,39
15/06/2018,16,11795.2,16,39
15/06/2018,16,13411.4,17,39
15/06/2018,16,13741.6,18,39
15/06/2018,16,12418.8,19,39
15/06/2018,16,11724.1,20,39
15/06/2018,16,13336.5,21,39
15/06/2018,16,13872.5,22,39
15/06/2018,16,12204.8,23,39
15/06/2018,16,13237.9,24,39
15/06/2018,16,13841.0,25,39
15/06/2018,16,13503.3,26,39
15/06/2018,16,13033.5,27,39
15/06/2018,16,14413.2,28,39
15/06/2018,16,13918.2,29,39
15/06/2018,16,14439.3,30,39
15/06/2018,16,13578.4,31,39
15/06/2018,16,14692.6,32,39
15/06/2018,16,13028.0,33,39
15/06/2018,16,14464.5,34,39
15/06/2018,16,13994.6,35,39
15/06/2018,16,12731.5,36,39
15/06/2018,16,13810.7,37,39
15/06/2018,16,13874.0,38,39
15/06/2018,16,13914.4,39,39
15/06/2018,16,14208.4,40,39
15/06/2018,16,13346.6,41,39
15/06/2018,16,13287.8,42,39
15/06/2018,16,12897.7,43,39
15/06/2018,16,13295.3,44,39
15/06/2018,16,13440.5,45,39
15/06/2018,16,15089.1,46,39
15/06/2018,16,14016.8,47,39
15/06/2018,16,13817.2,48,39
15/06/2018,16,13769.9,49,39
15/06/2018,16,13865.3,50,39
15/06/2018,16,13105.1,51,39
15/06/2018,16,13639.0,52,39
15/06/2018,16,14691.8,53,39
15/06/2018,16,14816.2,54,39
15/06/2018,16,15642.3,55,39
15/06/2018,16,15006.9,56,39
15/06/2018,16,14717.3,57,39
15/06/2018,16,13434.2,58,39
15/06/2018,16,14796.6,59,39
15/06/2018,16,14739.8,60,39
15/06/2018,16,14044.0,61,39
15/06/2018,16,15246.0,62,39
15/06/2018,16,15513.6,63,39
15/06/2018,16,13461.2,64,39
15/06/2018,16,13557.0,65,39
15/06/2018,16,15954.0,66,39
15/06/2018,16,15647.8,67,39
15/06/2018,16,15450.1,68,39
15/06/2018,16,15581.1,69,39
15/06/2018,16,13951.1,70,39
15/06/2018,16,14611.5,71,39
15/06/2018,16,13384.9,72,39
15/06/2018,16,14383.5,73,39
15/06/2018,16,15625.3,74,39
15/06/2018,16,13736.3,75,39
15/06/2018,16,14533.7,76,39
15/06/2018,16,15577.8,77,39
15/06/2018,16,15169.1,78,39
15/06/2018,16,15956.5,79,39
15/06/2018,16,15046.8,80,39
15/06/2018,16,14401.2,81,39
15/06/2018,16,14899.1,82,39
15/06/2018,16,16264.1,83,39
15/06/2018,16,15865.3,84,39
15/06/2018,16,16604.6,85,39
15/06/2018,16,16283.6,86,39
15/06/2018,16,14913.7,87,39
15/06/2018,16,16434.6,88,39
15/06/2018,16,15065.5,89,39
15/06/2018,16,14929.3,90,39
15/06/2018,16,16226.4,91,39
15/06/2018,16,16693.3,92,39
15/06/2018,16,16021.7,93,39
15/06/2018,16,16871.0,94,39
15/06/2018,16,17999.1,95,39
15/06/2018,16,16414.3,96,39
15/06/2018,16,16322.7,97,39
15/06/2018,16,15232.4,98,39
15/06/2018,16,18053.4,99,39
15/06/2018,16,17428.7,100,39
15/06/2018,17,10243.8,1,40
15/06/2018,17,10678.5,2,40
15/06/2018,17,9701.9,3,40
15/06/2018,17,10863.1,4,40
15/06/2018,17,12018.6,5,40
15/06/2018,17,10654.7,6,40
15/06/2018,17,10901.3,7,40
15/06/2018,17,10789.6,8,40
15/06/2018,17,11009.4,9,40
15/06/2018,17,10893.8,10,40
15/06/2018,17,12798.1,11,40
15/06/2018,17,12453.9,12,40
15/06/2018,17,13448.4,13,40
15/06/2018,17,13505.0,14,40
15/06/2018,17,12569.1,15,40
15/06/2018,17,12078.0,16,40
15/06/2018,17,12722.6,17,40
15/06/2018,17,13435.6,18,40
15/06/2018,17,13686.4,19,40
15/06/2018,17,12045.0,20,40
15/06/2018,17,11971.5,21,40
15/06/2018,17,12288.8,22,40
15/06/2018,17,12786.1,23,40
15/06/2018,17,12628.2,24,40
15/06/2018,17,13915.5,25,40
15/06/2018,17,13768.3,26,40
15/06/2018,17,13367.1,27,40
15/06/2018,17,12079.9,28,40
15/06/2018,17,14194.6,29,40
15/06/2018,17,12537.9,30,40
15/06/2018,17,12622.9,31,40
15/06/2018,17,13047.2,32,40
15/06/2018,17,13388.4,33,40
15/06/2018,17,12261.2,34,40
15/06/2018,17,12835.8,35,40
15/06/2018,17,12204.1,36,40
15/06/2018,17,13453.4,37,40
15/06/2018,17,13767.8,38,40
15/06/2018,17,12295.4,39,40
15/06/2018,17,14996.0,40,40
15/06/2018,17,14789.2,41,40
15/06/2018,17,13359.6,42,40
15/06/2018,17,13635.8,43,40
15/06/2018,17,12527.2,44,40
15/06/2018,17,14602.8,45,40
15/06/2018,17,14619.0,46,40
15/06/2018,17,14436.7,47,40
15/06/2018,17,15134.4,48,40
15/06/2018,17,14561.2,49,40
15/06/2018,17,14204.8,50,40
15/06/2018,17,14321.9,51,40
15/06/2018,17,14435.9,52,40
15/06/2018,17,14030.0,53,40
15/06/2018,17,14924.0,54,40
15/06/2018,17,14979.5,55,40
15/06/2018,17,14400.6,56,40
15/06/2018,17,12984.1,57,40
15/06/2018,17,15126.6,58,40
15/06/2018,17,15387.8,59,40
15/06/2018,17,13347.4,60,40
15/06/2018,17,13190.2,61,40
15/06/2018,17,14053.1,62,40
15/06/2018,17,13139.8,63,40
15/06/2018,17,14664.0,64,40
15/06/2018,17,14521.6,65,40
15/06/2018,17,15087.6,66,40
15/06/2018,17,13345.7,67,40
15/06/2018,17,14359.3,68,40
15/06/2018,17,14617.5,69,40
15/06/2018,17,14632.2,70,40
15/06/2018,17,15858.6,71,40
15/06/2018,17,13663.6,72,40
15/06/2018,17,14445.3,73,40
15/06/2018,17,16229.3,74,40
15/06/2018,17,15847.8,75,40
15/06/2018,17,13455.6,76,40
15/06/2018,17,14612.0,77,40
15/06/2018,17,15429.5,78,40
15/06/2018,17,14637.1,79,40
15/06/2018,17,14145.4,80,40
15/06/2018,17,14664.0,81,40
15/06/2018,17,14564.9,82,40
15/06/2018,17,15406.6,83,40
15/06/2018,17,16286.0,84,40
15/06/2018,17,14004.0,85,40
15/06/2018,17,15528.8,86,40
15/06/2018,17,14319.9,87,40
15/06/2018,17,16196.3,88,40
15/06/2018,17,15642.1,89,40
15/06/2018,17,13945.5,90,40
15/06/2018,17,16076.5,91,40
15/06/2018,17,16943.0,92,40
15/06/2018,17,14317.7,93,40
15/06/2018,17,15503.3,94,40
15/06/2018,17,16104.3,95,40
15/06/2018,17,16320.4,96,40
15/06/2018,17,15372.1,97,40
15/06/2018,17,18139.0,98,40
15/06/2018,17,16769.7,99,40
15/06/2018,17,17271.7,100,40
15/06/2018,18,10871.9,1,41
15/06/2018,18,9937.6,2,41
15/06/2018,18,11052.3,3,41
15/06/2018,18,11923.4,4,41
15/06/2018,18,12469.2,5,41
15/06/2018,18,12146.7,6,41
15/06/2018,18,12592.5,7,41
15/06/2018,18,13753.6,8,41
15/06/2018,18,13775.5,9,41
15/06/2018,18,12859.4,10,41
15/06/2018,18,13167.7,11,41
15/06/2018,18,12215.8,12,41
15/06/2018,18,13802.2,13,41
