1,S,22518656.0,21508942.0,1009714.0
2,S,22656643.0,21916699.0,739944.0
3,S,22920128.0,22430977.0,489151.0
4,S,21213796.0,20344822.0,868974.0
5,S,23388616.0,22538407.0,850209.0
6,S,23807628.0,22994622.0,813006.0
7,S,22923097.0,21749677.0,1173420.0
