20/06/2018,2,11140.0,56,145
20/06/2018,2,10432.6,57,145
20/06/2018,2,10501.2,58,145
20/06/2018,2,11466.0,59,145
20/06/2018,2,9712.5,60,145
20/06/2018,2,11483.6,61,145
20/06/2018,2,10767.7,62,145
20/06/2018,2,11708.1,63,145
20/06/2018,2,9867.3,64,145
20/06/2018,2,11040.1,65,145
20/06/2018,2,10473.8,66,145
20/06/2018,2,9660.5,67,145
20/06/2018,2,11809.8,68,145
20/06/2018,2,10125.8,69,145
20/06/2018,2,11875.2,70,145
20/06/2018,2,11485.2,71,145
20/06/2018,2,10442.3,72,145
20/06/2018,2,10522.0,73,145
20/06/2018,2,10778.6,74,145
20/06/2018,2,11833.6,75,145
20/06/2018,2,11216.1,76,145
20/06/2018,2,11965.3,77,145
20/06/2018,2,11935.4,78,145
20/06/2018,2,10347.1,79,145
20/06/2018,2,10857.4,80,145
20/06/2018,2,11970.5,81,145
20/06/2018,2,10553.2,82,145
20/06/2018,2,11289.5,83,145
20/06/2018,2,11813.7,84,145
20/06/2018,2,12687.0,85,145
20/06/2018,2,12255.7,86,145
20/06/2018,2,12183.8,87,145
20/06/2018,2,10785.6,88,145
20/06/2018,2,11251.7,89,145
20/06/2018,2,12512.8,90,145
20/06/2018,2,11593.0,91,145
20/06/2018,2,12533.6,92,145
20/06/2018,2,12060.4,93,145
20/06/2018,2,11663.0,94,145
20/06/2018,2,11659.0,95,145
20/06/2018,2,12836.7,96,145
20/06/2018,2,13059.7,97,145
20/06/2018,2,14099.7,98,145
20/06/2018,2,14898.1,99,145
20/06/2018,2,14860.1,100,145
20/06/2018,3,5209.5,1,146
20/06/2018,3,5850.3,2,146
20/06/2018,3,6238.3,3,146
20/06/2018,3,6198.6,4,146
20/06/2018,3,7823.3,5,146
20/06/2018,3,7607.8,6,146
20/06/2018,3,7225.7,7,146
20/06/2018,3,8308.9,8,146
20/06/2018,3,7052.0,9,146
20/06/2018,3,8001.8,10,146
20/06/2018,3,8544.8,11,146
20/06/2018,3,8541.8,12,146
20/06/2018,3,8583.4,13,146
20/06/2018,3,8315.4,14,146
20/06/2018,3,8747.7,15,146
20/06/2018,3,8643.2,16,146
20/06/2018,3,7783.3,17,146
20/06/2018,3,8545.1,18,146
20/06/2018,3,8018.6,19,146
20/06/2018,3,8711.5,20,146
20/06/2018,3,8243.2,21,146
20/06/2018,3,9046.0,22,146
20/06/2018,3,8506.8,23,146
20/06/2018,3,7954.6,24,146
20/06/2018,3,7951.9,25,146
20/06/2018,3,8996.5,26,146
20/06/2018,3,8631.6,27,146
20/06/2018,3,7857.8,28,146
20/06/2018,3,8957.1,29,146
20/06/2018,3,9157.0,30,146
20/06/2018,3,8430.7,31,146
20/06/2018,3,10082.4,32,146
20/06/2018,3,9435.5,33,146
20/06/2018,3,9410.5,34,146
20/06/2018,3,10180.5,35,146
20/06/2018,3,10021.8,36,146
20/06/2018,3,10066.1,37,146
20/06/2018,3,10082.8,38,146
20/06/2018,3,9889.2,39,146
20/06/2018,3,9958.8,40,146
20/06/2018,3,9938.3,41,146
20/06/2018,3,10124.8,42,146
20/06/2018,3,9135.6,43,146
20/06/2018,3,9896.4,44,146
20/06/2018,3,10544.3,45,146
20/06/2018,3,8892.3,46,146
20/06/2018,3,10090.3,47,146
20/06/2018,3,9685.7,48,146
20/06/2018,3,10063.5,49,146
20/06/2018,3,9394.3,50,146
20/06/2018,3,8849.0,51,146
20/06/2018,3,10266.1,52,146
20/06/2018,3,10635.4,53,146
20/06/2018,3,8978.3,54,146
20/06/2018,3,8973.6,55,146
20/06/2018,3,9797.9,56,146
20/06/2018,3,9549.8,57,146
20/06/2018,3,9805.6,58,146
20/06/2018,3,9690.1,59,146
20/06/2018,3,10151.5,60,146
20/06/2018,3,10945.2,61,146
20/06/2018,3,9437.0,62,146
20/06/2018,3,9314.4,63,146
20/06/2018,3,10902.0,64,146
20/06/2018,3,10722.7,65,146
20/06/2018,3,9960.2,66,146
20/06/2018,3,9705.9,67,146
20/06/2018,3,9812.6,68,146
20/06/2018,3,9717.2,69,146
20/06/2018,3,11121.7,70,146
20/06/2018,3,9410.1,71,146
20/06/2018,3,10327.9,72,146
20/06/2018,3,9558.6,73,146
20/06/2018,3,11160.7,74,146
20/06/2018,3,11234.6,75,146
20/06/2018,3,10143.0,76,146
20/06/2018,3,10211.3,77,146
20/06/2018,3,9787.3,78,146
20/06/2018,3,9769.7,79,146
20/06/2018,3,10348.9,80,146
20/06/2018,3,9908.7,81,146
20/06/2018,3,9729.2,82,146
20/06/2018,3,11853.6,83,146
20/06/2018,3,10949.5,84,146
20/06/2018,3,10707.9,85,146
20/06/2018,3,11863.7,86,146
20/06/2018,3,9915.6,87,146
20/06/2018,3,11496.4,88,146
20/06/2018,3,10742.5,89,146
20/06/2018,3,11040.9,90,146
20/06/2018,3,10931.2,91,146
20/06/2018,3,11865.8,92,146
20/06/2018,3,11111.8,93,146
20/06/2018,3,12298.2,94,146
20/06/2018,3,13007.6,95,146
20/06/2018,3,12217.1,96,146
20/06/2018,3,11712.8,97,146
20/06/2018,3,13394.4,98,146
20/06/2018,3,12826.2,99,146
20/06/2018,3,14439.9,100,146
20/06/2018,4,5865.3,1,147
20/06/2018,4,5206.1,2,147
20/06/2018,4,6360.5,3,147
20/06/2018,4,5686.0,4,147
20/06/2018,4,7272.5,5,147
20/06/2018,4,7538.3,6,147
20/06/2018,4,8018.9,7,147
20/06/2018,4,7967.8,8,147
20/06/2018,4,7391.9,9,147
20/06/2018,4,7664.4,10,147
20/06/2018,4,7771.5,11,147
20/06/2018,4,7463.6,12,147
20/06/2018,4,8072.7,13,147
20/06/2018,4,7319.2,14,147
20/06/2018,4,8492.2,15,147
20/06/2018,4,7119.2,16,147
20/06/2018,4,7786.5,17,147
