11608.200000000004,0,2714.999999999999,2236.100000000001,1,D,11170.4,437.8,23192868.0
10491.8,1,2553.400000000001,1728.999999999998,1,D,9976.8,515.0,23192868.0
9808.1,2,2661.9999999999986,1658.8000000000006,1,D,9218.6,589.5,23192868.0
8791.999999999998,3,2983.0000000000014,879.3999999999985,1,D,8011.1,780.9000000000002,23192868.0
8710.3,4,3025.9,906.1000000000008,1,D,7988.299999999998,722.0,23192868.0
10271.899999999998,5,2468.400000000001,1999.9999999999984,1,D,9640.7,631.2,23192868.0
9437.2,6,2469.2999999999993,1663.400000000001,1,D,8905.7,531.5,23192868.0
12064.700000000004,7,3081.9999999999964,2388.200000000003,1,D,11234.4,830.3,23192868.0
14402.899999999998,8,4934.200000000004,2998.5999999999976,1,D,13424.2,978.7,23192868.0
13639.400000000005,9,5003.599999999997,2660.2000000000025,1,D,12579.1,1060.3,23192868.0
15008.800000000005,10,5039.2,3332.700000000001,1,D,13635.4,1373.4,23192868.0
14925.2,11,4856.0999999999985,3547.3,1,D,13491.8,1433.4,23192868.0
15726.600000000002,12,5022.099999999997,3979.3,1,D,14029.9,1696.6999999999996,23192868.0
15569.4,13,4880.600000000002,3313.2999999999993,1,D,13875.6,1693.8,23192868.0
13756.0,14,4904.500000000002,2145.9,1,D,12012.9,1743.1,23192868.0
13579.999999999998,15,4956.299999999998,2367.2,1,D,11882.8,1697.2,23192868.0
13258.600000000002,16,4890.899999999996,1753.6000000000022,1,D,11613.099999999995,1645.5,23192868.0
13538.8,17,4807.100000000003,1976.1999999999994,1,D,12347.3,1191.5,23192868.0
15783.0,18,4851.300000000001,3965.7,1,D,14528.2,1254.8000000000004,23192868.0
15140.899999999998,19,4962.500000000003,3640.0999999999976,1,D,14175.5,965.4,23192868.0
14292.9,20,4983.0999999999985,2565.9,1,D,13315.499999999998,977.4,23192868.0
16720.399999999998,21,4831.5999999999985,4019.3999999999987,1,D,15745.3,975.1,23192868.0
13967.8,22,4873.9,2580.5,1,D,13150.1,817.7,23192868.0
12046.6,23,4801.100000000002,1156.2999999999995,1,D,11206.5,840.1,23192868.0
11448.8,24,2581.999999999999,2610.7000000000007,2,D,10761.40000000004,687.4,23319288.0
10636.3,25,2672.600000000001,2105.699999999999,2,D,9911.6,724.7,23319288.0
9212.1,26,2880.8999999999987,1381.1000000000006,2,D,8612.2,599.9,23319288.0
9931.6,27,2644.999999999999,2038.5000000000007,2,D,9319.5,612.0999999999998,23319288.0
8770.399999999998,28,3012.6000000000013,1067.8999999999983,2,D,8060.000000000001,710.4,23319288.0
10105.1,29,2665.4,2444.5000000000005,2,D,9465.400000000038,639.7,23319288.0
9492.6,30,2934.0,1513.7999999999995,2,D,9009.3,483.3,23319288.0
10761.299999999996,31,2491.0000000000005,1881.0999999999985,2,D,10211.7,549.6,23319288.0
14557.0,32,4812.200000000002,2903.4000000000005,2,D,13929.7,627.3,23319288.0
15076.899999999998,33,4802.700000000002,2974.3,2,D,14245.4,831.5,23319288.0
14787.099999999995,34,4856.000000000001,3477.8999999999987,2,D,13730.9,1056.2,23319288.0
13506.100000000004,35,4946.700000000002,2706.5999999999995,2,D,12159.1,1347.0,23319288.0
15166.3,36,4910.299999999998,3421.9000000000005,2,D,13752.3,1414.0,23319288.0
15856.2,37,4859.5999999999985,4595.3,2,D,14474.6,1381.6,23319288.0
14947.5,38,4839.200000000002,3677.699999999998,2,D,13383.800000000005,1563.7,23319288.0
14093.9,39,5121.300000000001,3168.9,2,D,12459.4,1634.5,23319288.0
12656.8,40,4810.700000000002,1879.7999999999984,2,D,11393.2,1263.6,23319288.0
14389.7,41,4800.800000000002,2480.2000000000007,2,D,13095.7,1294.0,23319288.0
15536.100000000004,42,5029.800000000001,3114.4999999999986,2,D,14305.1,1231.0,23319288.0
14524.299999999996,43,5269.899999999997,2430.800000000001,2,D,13689.399999999998,834.9000000000002,23319288.0
13885.399999999996,44,5499.000000000003,2081.4,2,D,13401.8,483.6,23319288.0
15755.1,45,4862.100000000002,3486.1000000000013,2,D,15288.600000000002,466.5,23319288.0
13328.1,46,4889.4000000000015,2025.3999999999994,2,D,12805.7,522.4,23319288.0
11852.8,47,5049.300000000001,2056.2,2,D,11300.1,552.7,23319288.0
11120.399999999998,48,3064.300000000002,1686.4999999999984,3,D,10650.4,470.0,23583102.0
11553.9,49,2509.000000000001,1825.2999999999995,3,D,11199.7,354.2,23583102.0
10840.100000000002,50,2976.300000000001,1758.6999999999994,3,D,10431.700000000004,408.4,23583102.0
8964.799999999997,51,2546.300000000001,1153.2999999999995,3,D,8587.300000000001,377.5,23583102.0
8623.5,52,2726.3999999999983,1081.7000000000012,3,D,8126.899999999998,496.6,23583102.0
10335.7,53,2460.499999999997,2169.4000000000024,3,D,9925.0,410.7000000000001,23583102.0
9677.2,54,2812.8999999999987,1573.0000000000011,3,D,9348.9,328.3,23583102.0
9765.6,55,2414.600000000001,1693.5999999999995,3,D,9433.9,331.7,23583102.0
12120.8,56,4855.699999999999,974.6,3,D,11734.80000000014,386.0,23583102.0
14711.6,57,4823.199999999999,2751.6000000000013,3,D,14170.500000000147,541.1,23583102.0
14925.0,58,5022.199999999996,3015.700000000001,3,D,14151.5,773.5,23583102.0
13685.399999999996,59,4801.4000000000015,1432.3999999999976,3,D,12737.300000000005,948.1,23583102.0
15072.7,60,4832.399999999998,2721.400000000001,3,D,13955.2,1117.5,23583102.0
14269.600000000002,61,4838.999999999998,2474.600000000002,3,D,12966.399999999998,1303.2,23583102.0
